English.name	Scientific.name	sheet	choice	cellcontent	value
Tulip tree	Liriodendron tulipifera	3_Climate	Salty.sea.breeze	"""--(FE)"""	1
Wild apple	Malus sylvestris	3_Climate	Salty.sea.breeze	"""-(wijs)"""	2
Medlar	Mespilus spp.	3_Climate	Salty.sea.breeze	"""(-)(wijs)"""	3
Mulberry	Morus spp.	3_Climate	Salty.sea.breeze	"""+(wijs)"""	6
Pine - Scots pine	Pinus sylvestris L.	3_Climate	Salty.sea.breeze	"""-(FTA)"""	2
Pine - Austrian pine	Pinus nigra Arn.	3_Climate	Salty.sea.breeze	"""+(FTA)"""	6
Poplar - White poplar	Populus alba	3_Climate	Salty.sea.breeze	"""++(FTA)"""	7
"Poplar - Hybrid poplar \Marilandica\"""""	Populus euramericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Serotina\"""""	Populus euramericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Robusta\"""""	Populus euramericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar\Regenerata\"""""	Populus euramericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Blauwe van Eksaarde\"""""	Populus euramericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Muur\"""""	Populus euramericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Vesten\"""""	Populus euramericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Oudenberg\"""""	Populus euramericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Grimminge\"""""	Populus interamericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Bakan\"""""	Populus asiamericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Skado\"""""	Populus asiamericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Dender\"""""	Populus asiamericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Marke\"""""	Populus asiamericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Remus\"""""	Populus euramericana	3_Climate	Salty.sea.breeze	"""(+) (SVD)"""	7
Poplar - Black poplar	Populus nigra L.	3_Climate	Salty.sea.breeze	"""+(wijs)"""	6
Poplar - Aspen	Populus tremula L.	3_Climate	Salty.sea.breeze	"""+(FE)"""	6
Poplar - Grey poplar	Populus x canescens (Ait.) Smith.	3_Climate	Salty.sea.breeze	"""+(wijs)"""	6
Bird cherry	Prunus padus L. 	3_Climate	Salty.sea.breeze	"""-(wijs)"""	2
Wild cherry	Prunus avium	3_Climate	Salty.sea.breeze	"""-(SVD)"""	2
Common pear	Pyrus communis	3_Climate	Salty.sea.breeze	"""+(wijs)"""	6
Oak - Sessile oak	Quercus petraea Lieblein	3_Climate	Salty.sea.breeze	"""(-)(wijs)"""	3
Oak - English oak	Quercus robur L.	3_Climate	Salty.sea.breeze	"""-(wijs)"""	2
Black locust	Robinia pseudoacacia	3_Climate	Salty.sea.breeze	"""-(wijs)"""	2
Buckthorn	Rhamnus cathartica L.	3_Climate	Salty.sea.breeze	"""+(IBB)"""	6
Alder buckthorn	Rhamnus frangula L.	3_Climate	Salty.sea.breeze	"""+(IBB)"""	6
Willow - White willow	Salix alba	3_Climate	Salty.sea.breeze	"""(-)(wijs)"""	3
Willow - Goat willow	Salix caprea	3_Climate	Salty.sea.breeze	"""+(wijs)"""	6
Elder	Sambucus nigra L.	3_Climate	Salty.sea.breeze	"""+(IBB)"""	6
Red elder	Sambucus racemosa L.	3_Climate	Salty.sea.breeze	"""+(IBB)"""	6
Whitebeam	Sorbus aria	3_Climate	Salty.sea.breeze	"""(-)(wijs)"""	3
Rowan	Sorbus aucuparia L.	3_Climate	Salty.sea.breeze	"""--(wijs)"""	1
Service tree	Sorbus domestica	3_Climate	Salty.sea.breeze	"""(-)(wijs)"""	3
Swedish whitebeam	Sorbus intermedia	3_Climate	Salty.sea.breeze	"""+(wijs)"""	6
Wild service tree	Sorbus torminalis	3_Climate	Salty.sea.breeze	"""(-)(wijs)"""	3
Western red cedar	Thuja plicata  Donn ex D. Don	3_Climate	Salty.sea.breeze	"""+(FE)"""	6
Lime - Small-leaved lime	Tilia cordata Mill.	3_Climate	Salty.sea.breeze	"""+(wijs)"""	6
Lime - Large-leaved lime	Tilia platyphyllos Scop.	3_Climate	Salty.sea.breeze	"""-(wijs)"""	2
Lime - Common lime	Tilia x europaea L.	3_Climate	Salty.sea.breeze	"""(-)(wijs)"""	3
Elm - Wych elm	Ulmus glabra Huds.	3_Climate	Salty.sea.breeze	"""+(wijs)"""	6
Elm - European white elm	Ulmus laevis Pallas.	3_Climate	Salty.sea.breeze	"""+(SVD)"""	6
Elm - Field elm	Ulmus minor Mill.	3_Climate	Salty.sea.breeze	"""+(SVD)"""	6
Elm spp.	Ulmus spp.	3_Climate	Salty.sea.breeze	"""+(SVD)"""	6
Wayfaring tree	Viburnum lantana	3_Climate	Salty.sea.breeze	"""+(SVD)"""	6
Guelder rose	Viburnum opulus L.	3_Climate	Salty.sea.breeze	"""+(SVD)"""	6
"Poplar - Hybrid poplar \Marilandica\"""""	Populus euramericana	3_Climate	Wind.resistance	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Serotina\"""""	Populus euramericana	3_Climate	Wind.resistance	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Robusta\"""""	Populus euramericana	3_Climate	Wind.resistance	"""++ (SVD)"""	7
"Poplar - Hybrid poplar\Regenerata\"""""	Populus euramericana	3_Climate	Wind.resistance	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Blauwe van Eksaarde\"""""	Populus euramericana	3_Climate	Wind.resistance	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Muur\"""""	Populus euramericana	3_Climate	Wind.resistance	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Vesten\"""""	Populus euramericana	3_Climate	Wind.resistance	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Oudenberg\"""""	Populus euramericana	3_Climate	Wind.resistance	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Grimminge\"""""	Populus interamericana	3_Climate	Wind.resistance	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Bakan\"""""	Populus asiamericana	3_Climate	Wind.resistance	"""+- (SVD)"""	4
"Poplar - Hybrid poplar \Skado\"""""	Populus asiamericana	3_Climate	Wind.resistance	"""+- (SVD)"""	4
"Poplar - Hybrid poplar \Dender\"""""	Populus asiamericana	3_Climate	Wind.resistance	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Marke\"""""	Populus asiamericana	3_Climate	Wind.resistance	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Remus\"""""	Populus euramericana	3_Climate	Wind.resistance	"""++ (SVD)"""	7
Maple - Field maple	Acer campestre L.	3_Climate	Drought	"""+ (FE)"""	6
Maple - Norway maple	Acer platanoides	3_Climate	Drought	"""+ (FE)"""	6
Maple - Common maple	Acer pseudoplatanus L.	3_Climate	Drought	"""- (FE)"""	2
Chestnut - Horse chestnut	Aesculus hippocastanum	3_Climate	Drought	"""- (FTA)"""	2
Alder - Common alder	Alnus glutinosa (L.) Gaertn.	3_Climate	Drought	"""--(FE)"""	1
Alder - Grey alder	Alnus incana	3_Climate	Drought	"""- (FTA)"""	2
Alder - Italian alder	Alnus cordata	3_Climate	Drought	"""(-) FTA"""	3
Birch - Silver birch	Betula pendula Roth.	3_Climate	Drought	"""+(FE)"""	6
Birch - Downy birch	Betula pubescens Ehrh.	3_Climate	Drought	"""-- (FE)"""	1
White, Pignut, and Bitternut Hickory, among others	Carya alba, glabra en cordiformisen andere spp.	3_Climate	Drought	"""- (FE)"""	2
European hornbeam	Carpinus betulus L.	3_Climate	Drought	"""+(FE)"""	6
Chestnut - Sweet chestnut	Castanea sativa	3_Climate	Drought	"""(+) (FE,MCFG, MCNUT)"""	7
Atlas cedar	Cedrus atlantica (Endl.) Carr	3_Climate	Drought	"""+ (FE)"""	6
Cornelian cherry	Cornus mas L.	3_Climate	Drought	"""(+) (FTA)"""	7
Dogwood	Cornus sanguinea  L.	3_Climate	Drought	"""- (FTA)"""	2
Common hazel	Corylus avellana L.	3_Climate	Drought	"""- (FTA)"""	2
Turkish hazel	Corylus colurna	3_Climate	Drought	"""+ (TUIN)"""	6
Hawthorn	Crataegus monogyna, Crataegus laevigata	3_Climate	Drought	"""+ (MCFG)"""	6
Quince	Cydonia oblonga	3_Climate	Drought	"""+(SVD)"""	6
European spindle	Euonymus europaeus L.	3_Climate	Drought	"""+ (SVD)"""	6
European beech	Fagus sylvatica L.	3_Climate	Drought	"""- (FE)"""	2
European ash	Fraxinus excelsior L.	3_Climate	Drought	"""-- (FE)"""	1
Sea buckthorn	Hippophae rhamnoides	3_Climate	Drought	"""-(IBB)"""	2
Holly	Ilex aquifolium L.	3_Climate	Drought	"""+- (tuin)"""	4
Walnut - Black walnut	Juglans nigra	3_Climate	Drought	"""--(FE)"""	1
Walnut - Common walnut	Juglans regia	3_Climate	Drought	"""-(FE)"""	2
Walnut - Hybrid walnut	Juglans x intermedia	3_Climate	Drought	"""--(FE)"""	1
Tulip tree	Liriodendron tulipifera	3_Climate	Drought	"""--(FE)"""	1
Wild apple	Malus sylvestris	3_Climate	Drought	"""+ (FE)"""	6
Medlar	Mespilus spp.	3_Climate	Drought	"""+(SVD)"""	6
Mulberry	Morus spp.	3_Climate	Drought	"""-(APM)"""	2
Pine - Scots pine	Pinus sylvestris L.	3_Climate	Drought	"""+(FE)"""	6
Pine - Austrian pine	Pinus nigra Arn.	3_Climate	Drought	"""+(FE)"""	6
Poplar - White poplar	Populus alba	3_Climate	Drought	"""+(FTA)"""	6
"Poplar - Hybrid poplar \Marilandica\"""""	Populus euramericana	3_Climate	Drought	"""- (SVD)"""	2
"Poplar - Hybrid poplar \Serotina\"""""	Populus euramericana	3_Climate	Drought	"""- (SVD)"""	2
"Poplar - Hybrid poplar \Robusta\"""""	Populus euramericana	3_Climate	Drought	"""- (SVD)"""	2
"Poplar - Hybrid poplar\Regenerata\"""""	Populus euramericana	3_Climate	Drought	"""- (SVD)"""	2
"Poplar - Hybrid poplar \Blauwe van Eksaarde\"""""	Populus euramericana	3_Climate	Drought	"""- (SVD)"""	2
"Poplar - Hybrid poplar \Muur\"""""	Populus euramericana	3_Climate	Drought	"""- (SVD)"""	2
"Poplar - Hybrid poplar \Vesten\"""""	Populus euramericana	3_Climate	Drought	"""- (SVD)"""	2
"Poplar - Hybrid poplar \Oudenberg\"""""	Populus euramericana	3_Climate	Drought	"""- (SVD)"""	2
"Poplar - Hybrid poplar \Grimminge\"""""	Populus interamericana	3_Climate	Drought	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Bakan\"""""	Populus asiamericana	3_Climate	Drought	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Skado\"""""	Populus asiamericana	3_Climate	Drought	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Dender\"""""	Populus asiamericana	3_Climate	Drought	"""- (SVD)"""	2
"Poplar - Hybrid poplar \Marke\"""""	Populus asiamericana	3_Climate	Drought	"""- (SVD)"""	2
"Poplar - Hybrid poplar \Remus\"""""	Populus euramericana	3_Climate	Drought	"""- (SVD)"""	2
Poplar - Black poplar	Populus nigra L.	3_Climate	Drought	"""--(FTA)"""	1
Poplar - Aspen	Populus tremula L.	3_Climate	Drought	"""--(FE)"""	1
Poplar - Grey poplar	Populus x canescens (Ait.) Smith.	3_Climate	Drought	"""(-) (SVD)"""	3
Bird cherry	Prunus padus L. 	3_Climate	Drought	"""(+) (SVD)"""	7
Blackthorn	Prunus spinosa L.	3_Climate	Drought	"""-(IBB)"""	2
Wild cherry	Prunus avium	3_Climate	Drought	"""-(FE)"""	2
Bush cherry	Prunus x fruticans	3_Climate	Drought	"""-(IBB)"""	2
Common pear	Pyrus communis	3_Climate	Drought	"""++(FE)"""	7
Oak - Sessile oak	Quercus petraea Lieblein	3_Climate	Drought	"""++(FE)"""	7
Oak - English oak	Quercus robur L.	3_Climate	Drought	"""--(FE)"""	1
Black locust	Robinia pseudoacacia	3_Climate	Drought	"""++(FE)"""	7
Buckthorn	Rhamnus cathartica L.	3_Climate	Drought	"""-(SVD)"""	2
Alder buckthorn	Rhamnus frangula L.	3_Climate	Drought	"""+(SVD)"""	6
Willow - White willow	Salix alba	3_Climate	Drought	"""--(FE)"""	1
Willow - Goat willow	Salix caprea	3_Climate	Drought	"""-(SVD)"""	2
Elder	Sambucus nigra L.	3_Climate	Drought	"""(-)(SVD)"""	3
Red elder	Sambucus racemosa L.	3_Climate	Drought	"""(+)(SVD)"""	7
Whitebeam	Sorbus aria	3_Climate	Drought	"""+(FTA)"""	6
Rowan	Sorbus aucuparia L.	3_Climate	Drought	"""(+)(FE)"""	7
Service tree	Sorbus domestica	3_Climate	Drought	"""++(FTA)"""	7
Swedish whitebeam	Sorbus intermedia	3_Climate	Drought	"""+(SVD)"""	6
Wild service tree	Sorbus torminalis	3_Climate	Drought	"""++(FE)"""	7
Western red cedar	Thuja plicata  Donn ex D. Don	3_Climate	Drought	"""--(FE)"""	1
Lime - Small-leaved lime	Tilia cordata Mill.	3_Climate	Drought	"""+(FE)"""	6
Lime - Large-leaved lime	Tilia platyphyllos Scop.	3_Climate	Drought	"""+(FE)"""	6
Lime - Common lime	Tilia x europaea L.	3_Climate	Drought	"""+(FE)"""	6
Elm - Wych elm	Ulmus glabra Huds.	3_Climate	Drought	"""-(SVD)"""	2
Elm - European white elm	Ulmus laevis Pallas.	3_Climate	Drought	"""-(SVD)"""	2
Elm - Field elm	Ulmus minor Mill.	3_Climate	Drought	"""-(SVD)"""	2
Elm spp.	Ulmus spp.	3_Climate	Drought	"""-(SVD)"""	2
Wayfaring tree	Viburnum lantana	3_Climate	Drought	"""+(SVD)"""	6
Guelder rose	Viburnum opulus L.	3_Climate	Drought	"""-(SVD)"""	2
Maple - Field maple	Acer campestre L.	3_Climate	Heat	"""++ (FE)"""	7
Maple - Norway maple	Acer platanoides	3_Climate	Heat	"""++ (FE)"""	7
Maple - Common maple	Acer pseudoplatanus L.	3_Climate	Heat	"""- (FE)"""	2
Chestnut - Horse chestnut	Aesculus hippocastanum	3_Climate	Heat	"""(-) (FTA)"""	3
Alder - Common alder	Alnus glutinosa (L.) Gaertn.	3_Climate	Heat	"""--(FE)"""	1
Alder - Grey alder	Alnus incana	3_Climate	Heat	"""- (FTA)"""	2
Alder - Italian alder	Alnus cordata	3_Climate	Heat	"""- (FTA)"""	2
Birch - Silver birch	Betula pendula Roth.	3_Climate	Heat	"""++ (FE)"""	7
White, Pignut, and Bitternut Hickory, among others	Carya alba, glabra en cordiformisen andere spp.	3_Climate	Heat	"""++ (FE)"""	7
European hornbeam	Carpinus betulus L.	3_Climate	Heat	"""++(FE)"""	7
Chestnut - Sweet chestnut	Castanea sativa	3_Climate	Heat	"""+(FE)"""	6
Atlas cedar	Cedrus atlantica (Endl.) Carr	3_Climate	Heat	"""++ (FE)"""	7
Cornelian cherry	Cornus mas L.	3_Climate	Heat	"""++ (FTA)"""	7
Dogwood	Cornus sanguinea  L.	3_Climate	Heat	"""(+) (FTA)"""	7
Common hazel	Corylus avellana L.	3_Climate	Heat	"""(-) (FTA)"""	3
Turkish hazel	Corylus colurna	3_Climate	Heat	"""+ (SVD)"""	6
Hawthorn	Crataegus monogyna, Crataegus laevigata	3_Climate	Heat	"""- (SVD)"""	2
Quince	Cydonia oblonga	3_Climate	Heat	"""++ (SVD)"""	7
European spindle	Euonymus europaeus L.	3_Climate	Heat	"""+ (SVD)"""	6
European beech	Fagus sylvatica L.	3_Climate	Heat	"""-- (FE)"""	1
European ash	Fraxinus excelsior L.	3_Climate	Heat	"""-- (FE)"""	1
Holly	Ilex aquifolium L.	3_Climate	Heat	"""-(FTA)"""	2
Walnut - Black walnut	Juglans nigra	3_Climate	Heat	"""++(FE)"""	7
Walnut - Common walnut	Juglans regia	3_Climate	Heat	"""++(FE)"""	7
Walnut - Hybrid walnut	Juglans x intermedia	3_Climate	Heat	"""++(FE)"""	7
Tulip tree	Liriodendron tulipifera	3_Climate	Heat	"""++(FE)"""	7
Wild apple	Malus sylvestris	3_Climate	Heat	"""+ (FE)"""	6
Medlar	Mespilus spp.	3_Climate	Heat	"""+(SVD)"""	6
Mulberry	Morus spp.	3_Climate	Heat	"""-(SVD)"""	2
Pine - Scots pine	Pinus sylvestris L.	3_Climate	Heat	"""++(FE)"""	7
Pine - Austrian pine	Pinus nigra Arn.	3_Climate	Heat	"""++(FE)"""	7
Poplar - White poplar	Populus alba	3_Climate	Heat	"""++(FTA)"""	7
"Poplar - Hybrid poplar \Marilandica\"""""	Populus euramericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Serotina\"""""	Populus euramericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Robusta\"""""	Populus euramericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar\Regenerata\"""""	Populus euramericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Blauwe van Eksaarde\"""""	Populus euramericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Muur\"""""	Populus euramericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Vesten\"""""	Populus euramericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Oudenberg\"""""	Populus euramericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Grimminge\"""""	Populus interamericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Bakan\"""""	Populus asiamericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Skado\"""""	Populus asiamericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Dender\"""""	Populus asiamericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Marke\"""""	Populus asiamericana	3_Climate	Heat	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Remus\"""""	Populus euramericana	3_Climate	Heat	"""+ (SVD)"""	6
Poplar - Black poplar	Populus nigra L.	3_Climate	Heat	"""++(SVD)"""	7
Poplar - Aspen	Populus tremula L.	3_Climate	Heat	"""++(FE)"""	7
Poplar - Grey poplar	Populus x canescens (Ait.) Smith.	3_Climate	Heat	"""++(FE)"""	7
Bird cherry	Prunus padus L. 	3_Climate	Heat	"""(+)(SVD)"""	7
Blackthorn	Prunus spinosa L.	3_Climate	Heat	"""-(SVD)"""	2
Wild cherry	Prunus avium	3_Climate	Heat	"""-(SVD)"""	2
Bush cherry	Prunus x fruticans	3_Climate	Heat	"""-(SVD)"""	2
Common pear	Pyrus communis	3_Climate	Heat	"""++(FE)"""	7
Oak - Sessile oak	Quercus petraea Lieblein	3_Climate	Heat	"""++(FE)"""	7
Oak - English oak	Quercus robur L.	3_Climate	Heat	"""(+)(FE)"""	7
Black locust	Robinia pseudoacacia	3_Climate	Heat	"""++(FE)"""	7
Buckthorn	Rhamnus cathartica L.	3_Climate	Heat	"""-(SVD)"""	2
Alder buckthorn	Rhamnus frangula L.	3_Climate	Heat	"""-(SVD)"""	2
Willow - White willow	Salix alba	3_Climate	Heat	"""++(FE)"""	7
Willow - Goat willow	Salix caprea	3_Climate	Heat	"""++(SVD)"""	7
Elder	Sambucus nigra L.	3_Climate	Heat	"""++(SVD)"""	7
Red elder	Sambucus racemosa L.	3_Climate	Heat	"""++(SVD)"""	7
Whitebeam	Sorbus aria	3_Climate	Heat	"""++(FTA)"""	7
Rowan	Sorbus aucuparia L.	3_Climate	Heat	"""++(FE)"""	7
Service tree	Sorbus domestica	3_Climate	Heat	"""++(FTA)"""	7
Swedish whitebeam	Sorbus intermedia	3_Climate	Heat	"""++(SVD)"""	7
Wild service tree	Sorbus torminalis	3_Climate	Heat	"""++(FE)"""	7
Western red cedar	Thuja plicata  Donn ex D. Don	3_Climate	Heat	"""+(FE)"""	6
Lime - Small-leaved lime	Tilia cordata Mill.	3_Climate	Heat	"""++(FE)"""	7
Lime - Large-leaved lime	Tilia platyphyllos Scop.	3_Climate	Heat	"""++(FE)"""	7
Lime - Common lime	Tilia x europaea L.	3_Climate	Heat	"""++(FE)"""	7
Elm - Wych elm	Ulmus glabra Huds.	3_Climate	Heat	"""++(SVD)"""	7
Elm - European white elm	Ulmus laevis Pallas.	3_Climate	Heat	"""++(SVD)"""	7
Elm - Field elm	Ulmus minor Mill.	3_Climate	Heat	"""++(SVD)"""	7
Elm spp.	Ulmus spp.	3_Climate	Heat	"""++(SVD)"""	7
Wayfaring tree	Viburnum lantana	3_Climate	Heat	"""++(SVD)"""	7
Guelder rose	Viburnum opulus L.	3_Climate	Heat	"""++(SVD)"""	7
Maple - Field maple	Acer campestre L.	3_Climate	Floods	"""-- (FE)"""	1
Maple - Norway maple	Acer platanoides	3_Climate	Floods	"""-- (FE)"""	1
Maple - Common maple	Acer pseudoplatanus L.	3_Climate	Floods	"""-- (FE)"""	1
Chestnut - Horse chestnut	Aesculus hippocastanum	3_Climate	Floods	"""-- (FTA)"""	1
Alder - Common alder	Alnus glutinosa (L.) Gaertn.	3_Climate	Floods	"""++ (MCFG,FE)"""	7
Alder - Grey alder	Alnus incana	3_Climate	Floods	"""+ (MCFG)"""	6
Alder - Italian alder	Alnus cordata	3_Climate	Floods	"""+ (MCFG)"""	6
Birch - Silver birch	Betula pendula Roth.	3_Climate	Floods	"""+ (FE)"""	6
Birch - Downy birch	Betula pubescens Ehrh.	3_Climate	Floods	"""++ (FE)"""	7
White, Pignut, and Bitternut Hickory, among others	Carya alba, glabra en cordiformisen andere spp.	3_Climate	Floods	"""(-) (FE)"""	3
European hornbeam	Carpinus betulus L.	3_Climate	Floods	"""(-) (FE)"""	3
Chestnut - Sweet chestnut	Castanea sativa	3_Climate	Floods	"""-(FE)"""	2
Atlas cedar	Cedrus atlantica (Endl.) Carr	3_Climate	Floods	"""-- (FE)"""	1
Cornelian cherry	Cornus mas L.	3_Climate	Floods	"""- (FTA)"""	2
Dogwood	Cornus sanguinea  L.	3_Climate	Floods	"""- (FTA)"""	2
Common hazel	Corylus avellana L.	3_Climate	Floods	"""(+) (FTA)"""	7
Turkish hazel	Corylus colurna	3_Climate	Floods	"""- (SVD)"""	2
Hawthorn	Crataegus monogyna, Crataegus laevigata	3_Climate	Floods	"""+ (MCFG)"""	6
Quince	Cydonia oblonga	3_Climate	Floods	"""(-) (SVD)"""	3
European spindle	Euonymus europaeus L.	3_Climate	Floods	"""+ (SVD)"""	6
European beech	Fagus sylvatica L.	3_Climate	Floods	"""-- (FE)"""	1
European ash	Fraxinus excelsior L.	3_Climate	Floods	"""+ (FE)"""	6
Holly	Ilex aquifolium L.	3_Climate	Floods	"""-(FTA)"""	2
Walnut - Black walnut	Juglans nigra	3_Climate	Floods	"""-(FE)"""	2
Walnut - Common walnut	Juglans regia	3_Climate	Floods	"""--(FE)"""	1
Walnut - Hybrid walnut	Juglans x intermedia	3_Climate	Floods	"""--(FE)"""	1
Tulip tree	Liriodendron tulipifera	3_Climate	Floods	"""--(FE)"""	1
Wild apple	Malus sylvestris	3_Climate	Floods	"""--(FE)"""	1
Medlar	Mespilus spp.	3_Climate	Floods	"""-(SVD)"""	2
Mulberry	Morus spp.	3_Climate	Floods	"""--(SVD)"""	1
Pine - Scots pine	Pinus sylvestris L.	3_Climate	Floods	"""++(FE)"""	7
Pine - Austrian pine	Pinus nigra Arn.	3_Climate	Floods	"""-(FE)"""	2
Poplar - White poplar	Populus alba	3_Climate	Floods	"""+(FTA)"""	6
"Poplar - Hybrid poplar \Marilandica\"""""	Populus euramericana	3_Climate	Floods	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Serotina\"""""	Populus euramericana	3_Climate	Floods	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Robusta\"""""	Populus euramericana	3_Climate	Floods	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar\Regenerata\"""""	Populus euramericana	3_Climate	Floods	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Blauwe van Eksaarde\"""""	Populus euramericana	3_Climate	Floods	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Muur\"""""	Populus euramericana	3_Climate	Floods	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Vesten\"""""	Populus euramericana	3_Climate	Floods	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Oudenberg\"""""	Populus euramericana	3_Climate	Floods	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Grimminge\"""""	Populus interamericana	3_Climate	Floods	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Bakan\"""""	Populus asiamericana	3_Climate	Floods	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Skado\"""""	Populus asiamericana	3_Climate	Floods	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Dender\"""""	Populus asiamericana	3_Climate	Floods	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Marke\"""""	Populus asiamericana	3_Climate	Floods	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Remus\"""""	Populus euramericana	3_Climate	Floods	"""(-) (SVD)"""	3
Poplar - Black poplar	Populus nigra L.	3_Climate	Floods	"""++(SVD)"""	7
Poplar - Aspen	Populus tremula L.	3_Climate	Floods	"""++(FE)"""	7
Poplar - Grey poplar	Populus x canescens (Ait.) Smith.	3_Climate	Floods	"""++(FE)"""	7
Bird cherry	Prunus padus L. 	3_Climate	Floods	"""++(SVD)"""	7
Blackthorn	Prunus spinosa L.	3_Climate	Floods	"""(+)(SVD)"""	7
Wild cherry	Prunus avium	3_Climate	Floods	"""--(FE)"""	1
Bush cherry	Prunus x fruticans	3_Climate	Floods	"""(+)(SVD)"""	7
Common pear	Pyrus communis	3_Climate	Floods	"""--(FE)"""	1
Oak - Sessile oak	Quercus petraea Lieblein	3_Climate	Floods	"""+(FE)"""	6
Oak - English oak	Quercus robur L.	3_Climate	Floods	"""+(FE)"""	6
Black locust	Robinia pseudoacacia	3_Climate	Floods	"""--(FE)"""	1
Buckthorn	Rhamnus cathartica L.	3_Climate	Floods	"""++(SVD)"""	7
Alder buckthorn	Rhamnus frangula L.	3_Climate	Floods	"""++(SVD)"""	7
Willow - White willow	Salix alba	3_Climate	Floods	"""++(FE)"""	7
Willow - Goat willow	Salix caprea	3_Climate	Floods	"""++(SVD)"""	7
Elder	Sambucus nigra L.	3_Climate	Floods	"""+(IBB)"""	6
